,0,fname
0,0.20564801119230888,train-18039.jpg
1,0.4410766391743365,train-14060.jpg
2,-0.9508341821432246,train-15276.jpg
3,1.138082839888619,train-11001.jpg
4,0.43896035535780786,train-09109.jpg
5,0.5098447568764283,test-01319.jpg
6,-1.447839868359843,test-05085.jpg
7,-0.4085706030060827,train-00308.jpg
8,0.7668941554337941,train-32019.jpg
9,-0.3650834103373671,test-08072.jpg
10,-1.1415641572240487,train-21998.jpg
11,-0.2660860340176627,test-03376.jpg
12,1.1902769219947775,test-03104.jpg
13,-2.004726320883285,train-21042.jpg
14,0.9011962433378818,train-04905.jpg
15,-1.3439625502860346,train-32037.jpg
16,1.210189087228022,train-01568.jpg
17,-1.2893211132950133,train-13505.jpg
18,0.628737542093095,train-23800.jpg
19,-0.09021237252621675,train-32208.jpg
20,2.4963350486325546,train-02566.jpg
21,1.0856060362204683,train-13440.jpg
22,-1.293510790486908,test-05739.jpg
23,1.000484050377798,train-28951.jpg
24,0.42122926467500826,train-12994.jpg
25,-0.9300239774694903,train-19026.jpg
26,-1.5011909077256531,train-04465.jpg
27,1.2318658289498383,train-14902.jpg
28,0.3837678161932854,train-27288.jpg
29,0.696977455440532,train-03510.jpg
30,0.27120070464443935,train-08304.jpg
31,-1.3763912284950204,train-04008.jpg
32,-0.3244845460341303,train-15051.jpg
33,0.25603194374462546,train-02862.jpg
34,2.326846649064984,train-06916.jpg
35,-0.4624929754005906,train-13336.jpg
36,0.6282180845437758,train-01497.jpg
37,-0.7058279520222996,train-04499.jpg
38,1.333092247823883,train-08442.jpg
39,0.6423414597722942,train-31300.jpg
40,-0.4792959549825054,train-24704.jpg
41,0.19966790591275507,train-05502.jpg
42,0.3805022130402467,test-07786.jpg
43,0.47443253118137935,train-12667.jpg
44,0.1525980609924957,train-24075.jpg
45,0.5381491032053013,test-03925.jpg
46,-0.2736960062420662,train-23367.jpg
47,-0.46117509158726333,train-25580.jpg
48,1.6797151042388687,test-06457.jpg
49,-0.31632432063240196,train-18154.jpg
50,0.6067220557709019,train-05381.jpg
51,-0.6562339580652666,test-05239.jpg
52,-0.1558326166938551,test-04845.jpg
53,-0.25168718282875224,test-07558.jpg
54,-1.2070091629860589,train-02655.jpg
55,0.49426597930382005,train-20306.jpg
56,-0.7579866941770035,train-06698.jpg
57,0.7561283593644887,test-01593.jpg
58,0.6588530900708598,test-03953.jpg
59,0.9846454836355416,test-05440.jpg
60,1.3578277921239736,train-30444.jpg
61,-0.48981324734855664,train-08940.jpg
62,-0.08885450321978752,train-09136.jpg
63,1.6286473308103588,train-02232.jpg
64,0.7087239687329888,test-07463.jpg
65,-1.4655320937672736,train-00266.jpg
66,-0.22711858366129634,train-17427.jpg
67,-0.9049905184951841,train-19373.jpg
68,0.449944501787957,train-28243.jpg
69,0.6839336748911997,train-11590.jpg
70,0.46062360031746663,train-10238.jpg
71,2.272706640748664,train-01460.jpg
72,0.34217769741224213,test-02619.jpg
73,-1.3265415028080565,train-26689.jpg
74,-1.2746451345543384,test-03427.jpg
75,-0.3271216818760009,train-32606.jpg
76,1.7432958676952248,train-15321.jpg
77,0.8503856739493016,train-22113.jpg
78,-0.9946767017156242,train-23939.jpg
79,1.1423501616696445,train-00346.jpg
80,0.5157241935989292,train-21084.jpg
81,0.9220593134460603,train-05000.jpg
82,0.8017116208810359,train-04211.jpg
83,-0.4463447423966544,train-28133.jpg
84,4.529858477440022,train-04265.jpg
85,-0.5127821788696775,train-07827.jpg
86,-1.2854199561674593,train-26127.jpg
87,1.033957247782471,train-19779.jpg
88,0.05621302308230551,train-20992.jpg
89,-1.122056324218788,train-13663.jpg
90,3.903535515194256,train-25007.jpg
91,0.470134904704485,train-07347.jpg
92,0.2936035498643494,train-31613.jpg
93,2.4133843079711936,train-02990.jpg
94,0.19518473236871128,train-01393.jpg
95,-0.5804375839601488,train-10510.jpg
96,0.14098220476313553,train-18928.jpg
97,-1.127582301537699,test-08087.jpg
98,-0.9357298464605948,train-28239.jpg
99,0.28512450386799487,train-30197.jpg
100,0.8053175905396276,train-15904.jpg
101,0.8606206756085767,test-03098.jpg
102,-0.1216136365188375,train-27441.jpg
103,-0.2170315032769437,test-05234.jpg
104,0.3758179201097257,train-18888.jpg
105,2.922184248264468,train-27865.jpg
106,-0.6132706368648888,train-18687.jpg
107,-1.499706034368799,train-30227.jpg
108,-0.21757745108210258,test-04920.jpg
109,-1.5954187105354687,train-22921.jpg
110,-0.3356303125485147,train-20150.jpg
111,-0.6583513027189714,train-15965.jpg
112,-0.8948520272381948,train-30290.jpg
113,-1.5587970190252383,train-00510.jpg
114,0.08467228772170385,train-03706.jpg
115,-0.2780800186897754,train-13133.jpg
116,-1.7510975707783658,train-04166.jpg
117,-1.0163105391204579,train-18634.jpg
118,3.1022509921133126,test-01601.jpg
119,1.6749210343091492,train-20812.jpg
120,-0.8097635751138181,train-18579.jpg
121,-0.7516197866751073,train-18863.jpg
122,-1.9514053225026282,train-26646.jpg
123,-0.39958725437178644,train-28964.jpg
124,-1.8502570261537294,test-07815.jpg
125,-2.181780992935675,train-16099.jpg
126,-0.7132027987495634,train-03053.jpg
127,1.1473646327939329,train-08623.jpg
128,-1.549587470915483,train-04611.jpg
129,-1.364551061620009,train-12068.jpg
130,-0.32470091254302225,test-00977.jpg
131,0.11005709507737357,train-04889.jpg
132,-0.7167983843277828,train-21406.jpg
133,0.3430871729769992,train-17064.jpg
134,-0.07300547704587274,train-31800.jpg
135,-0.3233584475265744,train-10058.jpg
136,0.30151072498496967,train-25514.jpg
137,-0.8076925714314698,train-23265.jpg
138,-1.5174428438311618,train-21438.jpg
139,1.052256333540672,test-04593.jpg
140,2.9554943909699487,train-20246.jpg
141,-0.007334992875996092,train-13074.jpg
142,-1.4993777652825495,test-00290.jpg
143,-0.24145954160542218,test-01664.jpg
144,-0.42406645181493174,train-08152.jpg
145,-0.7684607760240355,train-25299.jpg
146,-0.7748143877048825,train-04491.jpg
147,-1.5927511112217039,train-15779.jpg
148,0.26514783053086916,test-00028.jpg
149,-0.9229505617316065,train-16232.jpg
150,-0.7457521291189628,test-02037.jpg
151,-0.5532560268995834,test-04774.jpg
152,0.589123043703443,train-28788.jpg
153,1.851460113715309,train-28542.jpg
154,2.1394543584652537,train-23973.jpg
155,0.892929444103938,train-20571.jpg
156,-0.21190231074532237,train-05752.jpg
157,0.414590268460474,train-20126.jpg
158,-1.1419675183423033,train-10826.jpg
159,-0.4234594634038317,train-16003.jpg
160,-0.6958052496459782,train-07418.jpg
161,0.7851718131369613,train-15656.jpg
162,0.5464402525318733,train-22923.jpg
163,1.7391709159959776,test-07347.jpg
164,0.2907802673865384,train-07838.jpg
165,0.18498299042148494,train-03962.jpg
166,-0.11362699939137183,train-03119.jpg
167,0.2905694218335003,train-28727.jpg
168,-1.3897029896573458,test-07351.jpg
169,-1.3747231878601045,train-10766.jpg
170,-0.36964390484341586,train-20011.jpg
171,0.47177195040768694,train-23833.jpg
172,0.5137754323268594,train-15578.jpg
173,0.526898261381905,test-02098.jpg
174,-1.893651556638746,train-05633.jpg
175,-0.837886001904255,train-18755.jpg
176,2.707128457133697,train-31988.jpg
177,2.661175366597084,train-19614.jpg
178,0.015354892630604437,test-02072.jpg
179,-1.0296681229288598,train-20890.jpg
180,0.040606526245932,train-05723.jpg
181,0.5639729155647256,train-05630.jpg
182,-0.6334652078987104,train-01365.jpg
183,-1.1392893973094365,train-07963.jpg
184,2.2514003895387127,test-04568.jpg
185,-0.33260812493999004,train-07958.jpg
186,0.6004122932036683,test-01183.jpg
187,1.3287789063673914,train-11398.jpg
188,2.5497140970674383,train-24417.jpg
189,-0.7259627570447142,train-24520.jpg
190,-1.3709543509616293,train-29076.jpg
191,3.6404181264812157,train-31655.jpg
192,-0.3160755458500387,train-09132.jpg
193,-0.05362385131678638,train-16542.jpg
194,1.6062789964211253,train-01634.jpg
195,1.7439155364346621,test-00357.jpg
196,1.6889006221812672,train-26816.jpg
197,0.12943074514701097,train-25244.jpg
198,0.27219355936526746,train-24418.jpg
199,-1.8824166073097552,test-03134.jpg
200,0.26786013485609783,test-02672.jpg
201,0.4867397525858911,train-27167.jpg
202,-0.35356440819009677,train-17530.jpg
203,2.2466245033731425,train-31529.jpg
204,-0.08211108922395097,test-00241.jpg
205,1.0564803398291538,test-00842.jpg
206,-0.17220157345627596,train-03910.jpg
207,-1.6880031586151352,train-08136.jpg
208,-1.2325775026176156,train-11078.jpg
209,-0.5216047141580991,train-22848.jpg
210,2.56714640837231,train-12405.jpg
211,-0.4079810701791149,train-11977.jpg
212,-0.15393530188826754,train-22273.jpg
213,1.984760217320691,train-05572.jpg
214,0.5063739271609629,train-22792.jpg
215,0.713230288299122,train-20146.jpg
216,-0.11331390298511777,train-19783.jpg
217,0.27869822898075985,train-03492.jpg
218,-0.7160802531686188,test-07186.jpg
219,1.1412152605436077,train-15728.jpg
220,1.714857880848968,train-21716.jpg
221,-0.6898065832183391,train-21590.jpg
222,0.6235926975347673,test-00010.jpg
223,1.5308884860942318,train-10996.jpg
224,-0.04531775455384454,test-02430.jpg
225,-1.5099428132902752,train-27087.jpg
226,0.25578390109173815,test-02954.jpg
227,-0.3176651479327334,train-25821.jpg
228,-0.6382323998197473,train-06691.jpg
229,0.9261443307352425,train-15416.jpg
230,-1.5641962362927269,train-08704.jpg
231,1.4585683114174195,train-11181.jpg
232,-1.455519885767055,train-12981.jpg
233,0.9922210144078495,train-19721.jpg
234,-0.5842235571046928,train-26044.jpg
235,-2.0918067995992273,train-32189.jpg
236,-1.207336599440776,train-01926.jpg
